ID,Year_Birth,Dt_Customer,Education,Marital_Status,Kidhome,Teenhome,Income,Income_Status,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,SuccessCampaign,Complain,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,TotAmountSpent,NumWebVisitsMonth,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,TotNumPurchase,Recency
2315,1960.0,2014-04-20,Graduation,Divorced,0,1,58401.0,Tier 2,0,0,0,0,0,0,0,0,17,11,0,29,10,29,96,4,1,2,2,1,5,55
3515,1952.0,2014-02-17,Graduation,Single,0,1,62307.0,Tier 1,0,0,0,0,0,0,0,0,10,34,13,6,87,10,160,5,1,0,4,4,5,94
2245,1969.0,2013-04-22,Master,Married,1,1,43641.0,Tier 2,0,0,0,0,0,0,0,0,4,51,2,2,57,23,139,6,3,1,4,2,8,50
6283,1968.0,2013-04-21,Master,Divorced,0,1,63841.0,Tier 1,0,0,0,0,0,0,0,0,20,100,15,7,635,131,908,6,1,3,9,9,13,64
2246,1965.0,2013-09-01,2n Cycle,Married,0,1,46891.0,Tier 2,0,0,0,0,0,0,0,0,29,23,12,15,43,61,183,4,1,1,4,2,6,91
6606,1969.0,2013-03-31,Master,Married,1,0,70091.0,Tier 1,0,0,0,1,0,0,1,0,15,137,34,0,964,11,1161,8,2,2,10,5,14,11
5545,1972.0,2014-04-05,PhD,Married,0,0,78075.0,Tier 1,0,0,0,0,0,0,0,0,34,259,8,35,572,80,988,1,1,5,5,3,11,72
7342,1961.0,2012-09-09,2n Cycle,Divorced,0,1,59184.0,Tier 2,0,0,0,0,0,0,0,0,259,113,142,151,341,66,1072,5,3,6,12,6,21,6
837,1977.0,2013-09-11,Graduation,Married,1,1,54809.0,Tier 2,0,0,0,0,0,0,0,0,13,57,6,13,63,22,174,4,4,1,5,2,10,0
9500,1959.0,2013-01-25,Graduation,Married,0,1,58113.0,Tier 2,0,0,0,0,0,0,0,1,102,169,104,78,221,84,758,7,3,2,8,9,13,66
3602,1958.0,2013-12-31,Master,Married,0,1,51412.0,Tier 2,0,0,0,0,0,0,0,0,4,29,3,5,140,14,195,4,2,2,4,3,8,42
234,1979.0,2012-10-10,Graduation,Divorced,1,0,15287.0,Tier 3,0,0,1,0,0,1,2,0,4,8,2,3,1,13,31,7,2,1,2,1,5,60
2995,1957.0,2013-08-17,Master,Together,0,0,66636.0,Tier 1,0,0,0,0,0,0,0,0,84,689,10,10,291,0,1084,1,1,4,9,3,14,64
1118,1956.0,2013-02-20,Master,Married,0,1,50965.0,Tier 2,0,0,1,0,0,0,1,0,8,85,13,6,544,29,685,8,3,4,5,10,12,87
7789,1965.0,2013-11-22,PhD,Married,0,0,84618.0,Tier 1,0,0,0,0,1,0,1,0,21,801,100,66,684,0,1672,2,1,9,10,6,20,96
3068,1990.0,2013-10-29,Graduation,Married,0,0,18351.0,Tier 3,0,0,0,0,0,0,0,0,0,9,12,14,1,7,43,7,1,0,3,2,4,1
8955,1957.0,2014-02-16,PhD,Together,0,2,40451.0,Tier 2,0,0,1,0,0,0,1,0,0,4,0,0,35,10,49,5,1,1,2,1,4,54
945,1965.0,2013-05-22,Graduation,Together,0,1,36317.0,Tier 3,0,0,0,0,0,0,0,0,3,25,3,2,87,13,133,7,2,0,4,3,6,53
5644,1957.0,2013-10-12,Graduation,Together,0,1,42213.0,Tier 2,0,0,0,1,0,0,1,0,4,24,3,3,309,20,363,7,2,1,7,5,10,96
7192,1955.0,2013-04-15,Graduation,Together,0,1,65748.0,Tier 1,0,0,0,0,0,0,0,1,95,93,73,78,172,34,545,1,2,4,10,2,16,58
2324,1972.0,2013-10-27,Graduation,Together,0,1,77044.0,Tier 1,0,0,1,0,0,0,1,0,50,242,38,34,625,76,1065,4,2,11,11,7,24,12
697,1969.0,2013-03-12,Graduation,Together,0,0,74918.0,Tier 1,0,0,0,0,1,0,1,0,25,913,59,19,972,59,2047,3,1,9,6,5,16,78
3439,1972.0,2012-10-31,Graduation,Married,1,1,56721.0,Tier 2,0,0,0,0,0,0,0,0,6,39,6,13,157,75,296,6,5,1,5,4,11,64
1506,1975.0,2013-06-28,Graduation,Single,1,1,42160.0,Tier 2,0,0,0,0,0,1,1,0,3,45,9,15,48,20,140,6,4,1,4,2,9,26
232,1965.0,2013-07-17,Graduation,Single,0,1,61559.0,Tier 1,0,0,0,0,0,0,0,0,32,88,83,14,279,34,530,3,1,2,10,4,13,8
8876,1963.0,2012-08-08,PhD,Together,1,1,33629.0,Tier 3,0,0,0,0,0,0,0,0,0,16,0,0,132,4,152,9,5,1,4,3,10,49
4500,1991.0,2013-10-06,PhD,Together,0,0,68682.0,Tier 1,0,0,0,0,0,0,0,0,99,505,0,30,919,45,1598,2,1,9,10,4,20,56
9739,1963.0,2013-01-19,Graduation,Single,0,1,34377.0,Tier 3,0,0,0,0,0,0,0,0,3,22,0,1,62,26,114,7,2,2,2,2,6,55
10395,1986.0,2012-08-22,Basic,Single,1,0,8940.0,Tier 3,0,0,0,0,0,0,0,0,4,3,45,6,1,42,101,8,3,1,3,3,7,25
1176,1973.0,2013-09-22,Graduation,Married,1,0,26228.0,Tier 3,0,0,0,0,0,0,0,0,3,4,6,1,2,9,25,8,1,0,2,1,3,50
1627,1957.0,2013-01-26,2n Cycle,Divorced,0,0,77297.0,Tier 1,1,0,0,0,0,0,1,0,48,109,61,122,408,41,789,4,1,7,9,5,17,84
938,1981.0,2013-07-30,Graduation,Married,1,1,40211.0,Tier 2,0,0,1,0,0,0,1,0,2,7,1,1,51,25,87,8,2,1,2,2,5,30
2740,1958.0,2013-09-22,PhD,Divorced,1,1,33438.0,Tier 3,0,0,0,0,0,0,0,0,3,16,1,2,62,6,90,5,4,1,4,2,9,81
257,1959.0,2013-04-28,PhD,Married,0,1,75032.0,Tier 1,0,0,0,0,0,0,0,0,47,180,12,12,952,12,1215,3,2,4,9,5,15,74
4058,1955.0,2013-10-12,PhD,Single,0,0,61284.0,Tier 1,0,0,0,1,0,0,1,0,20,106,15,7,618,45,811,6,1,2,8,11,11,76
7736,1986.0,2012-10-22,Graduation,Married,1,0,22518.0,Tier 3,0,0,1,0,0,1,2,0,2,12,7,2,11,27,61,5,2,1,2,2,5,36
8210,1975.0,2013-08-15,Master,Married,0,1,54730.0,Tier 2,0,0,0,0,0,0,0,0,4,17,3,7,318,56,405,4,5,1,8,4,14,64
833,1955.0,2014-03-30,Master,Married,1,1,38452.0,Tier 3,0,0,0,0,0,0,0,0,0,14,0,0,56,2,72,7,3,0,3,3,6,62
6230,1971.0,2013-02-15,Graduation,Divorced,1,1,44421.0,Tier 2,0,0,0,0,0,0,0,0,7,59,5,1,110,7,189,8,5,0,4,5,9,53
7325,1986.0,2013-06-29,PhD,Together,1,0,38197.0,Tier 3,0,0,0,0,0,0,0,0,2,11,0,1,23,3,40,5,1,0,3,1,4,86
1307,1978.0,2014-02-09,Graduation,Divorced,0,1,41986.0,Tier 2,0,0,0,0,0,0,0,0,8,8,5,3,27,12,63,4,3,0,4,3,7,15
1502,1983.0,2013-03-21,Graduation,Together,1,0,28427.0,Tier 3,0,0,0,0,0,0,0,0,3,19,3,3,18,6,52,8,2,0,3,2,5,67
6211,1976.0,2014-05-02,PhD,Together,1,0,37395.0,Tier 3,0,0,0,0,0,0,0,0,0,9,0,1,18,11,39,6,1,0,3,1,4,47
843,1971.0,2014-05-26,Graduation,Married,1,0,64722.0,Tier 1,0,0,0,0,0,0,0,0,60,280,0,147,303,15,805,6,4,2,11,8,17,47
4174,1956.0,2014-04-17,Master,Together,0,1,55249.0,Tier 2,0,0,0,0,0,0,0,0,2,19,1,0,97,11,130,3,1,1,4,2,6,81
9757,1972.0,2013-10-04,Graduation,Together,0,0,84906.0,Tier 1,0,1,0,1,1,0,3,0,99,414,15,30,997,76,1631,2,1,6,12,5,19,98
6918,1989.0,2013-07-04,Graduation,Married,1,0,28691.0,Tier 3,0,0,0,0,0,0,0,0,8,13,4,0,5,4,34,8,1,0,3,1,4,56
286,1952.0,2013-11-29,Graduation,Single,1,1,44213.0,Tier 2,0,0,0,0,0,0,0,0,0,35,11,4,95,7,152,6,4,1,5,2,10,48
11086,1984.0,2014-01-18,Basic,Single,1,0,25707.0,Tier 3,0,0,0,0,0,0,0,0,3,2,6,6,1,3,21,7,1,0,3,1,4,18
1921,1967.0,2013-10-03,PhD,Married,2,1,59062.0,Tier 2,0,0,0,0,0,0,0,0,3,12,1,0,46,9,71,4,2,0,3,2,5,74
4138,1962.0,2014-05-24,Graduation,Single,0,1,76624.0,Tier 1,0,0,1,0,0,0,1,0,54,147,106,115,411,66,899,1,1,10,7,5,18,68
7718,1947.0,2014-04-20,Master,Together,0,0,66000.0,Tier 1,0,0,0,0,0,0,0,0,101,270,51,0,244,45,711,1,1,3,5,1,9,36
1291,1978.0,2012-08-04,PhD,Together,1,0,27683.0,Tier 3,0,0,0,0,0,0,0,0,12,121,9,12,152,45,351,8,4,2,4,6,10,90
6862,1971.0,2014-05-18,Graduation,Divorced,0,0,1730.0,Tier 3,0,0,0,0,0,0,0,0,1,3,1,1,1,1,8,20,15,0,0,0,15,65
4136,1992.0,2012-12-03,Basic,Single,1,0,7500.0,Tier 3,0,0,0,0,0,0,0,0,8,18,17,26,10,40,119,9,4,2,2,3,8,63
803,1968.0,2013-04-05,Graduation,Together,1,1,40521.0,Tier 2,0,0,0,0,0,0,0,0,0,5,0,0,12,4,21,5,1,1,2,0,4,82
4298,1973.0,2014-03-24,PhD,Together,1,0,20427.0,Tier 3,0,0,0,0,0,0,0,0,0,4,0,0,5,1,10,8,1,0,2,1,3,63
10833,1975.0,2014-05-24,Graduation,Married,0,1,65106.0,Tier 1,0,0,0,1,0,0,1,0,12,133,19,0,790,19,973,6,3,3,13,8,19,55
9606,1965.0,2013-08-27,PhD,Married,0,0,69969.0,Tier 1,1,0,0,0,1,1,3,0,38,514,29,29,882,44,1536,3,1,2,6,4,9,64
8534,1952.0,2013-07-16,Graduation,Married,0,2,67433.0,Tier 1,0,0,0,1,0,0,1,0,12,259,28,48,615,30,992,4,4,5,13,6,22,51
5153,1967.0,2013-02-22,PhD,Married,0,1,77766.0,Tier 1,0,0,1,0,0,1,2,0,115,265,59,59,1004,27,1529,6,2,10,11,11,23,97
961,1972.0,2013-09-12,Graduation,Married,0,1,74716.0,Tier 1,0,0,0,0,0,0,0,0,13,421,27,195,133,71,860,4,2,3,5,7,10,92
5011,1963.0,2013-10-18,Graduation,Divorced,0,1,68118.0,Tier 1,0,0,0,0,0,0,0,0,10,123,23,23,595,154,928,6,2,9,4,8,15,51
6653,1970.0,2012-07-30,PhD,Married,1,1,55158.0,Tier 2,0,0,0,0,0,1,1,0,4,87,0,11,293,23,418,7,4,2,5,7,11,72
9094,1955.0,2012-08-03,2n Cycle,Married,0,1,62972.0,Tier 1,0,0,0,0,0,1,1,0,20,47,15,0,313,192,587,6,2,4,3,7,9,39
810,1975.0,2014-05-12,Graduation,Married,0,1,74190.0,Tier 1,0,0,0,0,0,0,0,0,168,86,81,91,151,64,641,2,2,2,11,4,15,49
5493,1976.0,2014-03-19,Graduation,Married,1,1,39356.0,Tier 3,0,0,1,0,0,0,1,0,0,2,0,0,15,6,23,6,1,0,2,1,3,21
2147,1969.0,2013-08-16,Graduation,Together,0,0,76653.0,Tier 1,1,0,0,0,1,0,2,0,219,946,63,189,736,126,2279,2,1,7,11,4,19,91
5107,1973.0,2014-05-19,PhD,Divorced,1,1,35860.0,Tier 3,0,0,1,0,0,0,1,0,4,8,0,2,15,20,49,5,2,1,2,1,5,37
3979,1983.0,2013-05-22,PhD,Divorced,0,0,90687.0,Tier 1,0,0,0,0,1,1,2,0,23,672,17,34,982,51,1779,2,1,2,8,6,11,98
6049,1982.0,2013-12-05,Master,Together,0,0,73450.0,Tier 1,1,0,1,0,0,0,2,0,90,415,51,69,1142,37,1804,3,1,8,11,7,20,85
8147,1960.0,2013-07-06,Graduation,Married,1,1,31454.0,Tier 3,0,0,0,0,0,0,0,0,0,11,0,0,28,9,48,8,3,0,3,2,6,40
1857,1952.0,2014-03-06,Graduation,Single,1,1,47139.0,Tier 2,0,0,0,0,0,1,1,0,0,12,0,2,46,23,83,7,2,1,2,2,5,2
3910,1975.0,2013-10-08,Graduation,Divorced,0,0,83829.0,Tier 1,1,0,1,0,1,1,4,0,186,430,161,161,897,27,1862,1,0,7,6,4,13,78
5207,1963.0,2012-09-24,PhD,Married,1,1,53378.0,Tier 2,0,0,0,0,0,1,1,0,8,152,6,6,489,132,793,8,10,4,6,9,20,41
11114,1970.0,2013-02-08,Graduation,Together,1,0,19656.0,Tier 3,0,0,0,0,0,0,0,0,6,9,4,8,25,32,84,7,3,1,3,2,7,94
5429,1948.0,2013-08-20,PhD,Married,0,1,45579.0,Tier 2,0,0,0,0,0,0,0,0,2,33,1,1,145,1,183,6,1,1,4,4,6,10
9400,1958.0,2014-06-21,2n Cycle,Single,0,0,85485.0,Tier 1,0,0,0,0,0,0,0,0,44,611,26,18,630,54,1383,2,1,6,6,6,13,73
1740,1944.0,2014-04-07,Graduation,Married,0,0,55956.0,Tier 2,0,0,0,1,0,0,1,0,50,104,38,9,760,38,999,4,2,3,4,7,9,22
7488,1963.0,2013-01-22,Master,Single,0,1,64191.0,Tier 1,0,0,0,0,0,0,0,0,151,186,15,38,420,15,825,3,3,3,13,5,19,30
195,1972.0,2012-08-26,Graduation,Single,1,0,38808.0,Tier 3,0,0,1,0,0,1,2,0,3,52,17,19,125,30,246,8,4,1,4,5,9,21
635,1966.0,2013-03-19,Master,Married,1,1,57183.0,Tier 2,0,0,0,0,0,0,0,0,7,64,5,0,464,70,610,8,8,1,7,9,16,51
7527,1968.0,2012-11-21,Master,Divorced,1,0,23748.0,Tier 3,0,0,0,0,0,0,0,0,12,29,6,15,6,8,76,8,3,1,3,2,7,97
10319,1971.0,2013-02-26,Graduation,Married,0,1,66303.0,Tier 1,0,0,0,1,0,0,1,0,16,96,12,12,1090,60,1286,8,4,4,11,3,19,56
2296,1975.0,2013-12-16,Master,Married,1,0,37368.0,Tier 3,0,0,1,0,0,0,1,0,2,11,2,2,3,10,30,6,1,0,2,1,3,4
10637,1964.0,2013-01-01,Graduation,Married,1,2,40800.0,Tier 2,0,0,0,0,0,0,0,1,8,27,0,30,24,10,99,7,2,0,3,3,5,77
2931,1978.0,2012-09-21,Graduation,Divorced,0,0,71847.0,Tier 1,1,0,0,0,0,0,1,0,55,106,21,63,737,210,1192,3,0,7,9,6,16,95
907,1975.0,2013-11-29,Graduation,Married,0,1,46149.0,Tier 2,0,0,0,0,0,0,0,0,4,71,6,0,254,27,362,5,5,1,7,5,13,36
3698,1983.0,2012-08-09,Graduation,Together,0,0,78687.0,Tier 1,0,0,0,0,1,1,2,0,145,687,185,55,817,241,2130,2,1,6,8,4,15,13
9516,1971.0,2012-08-18,2n Cycle,Divorced,0,0,49118.0,Tier 2,0,1,0,1,0,1,3,0,99,239,54,98,620,119,1229,7,2,7,10,9,19,90
679,1957.0,2012-09-20,PhD,Married,1,1,37633.0,Tier 3,0,0,0,0,0,0,0,0,0,20,4,0,13,1,38,9,2,0,3,1,5,49
7384,1951.0,2013-07-21,Master,Together,0,0,39767.0,Tier 3,0,0,0,0,0,0,0,0,34,204,61,26,113,47,485,8,2,1,7,7,10,18
5043,1951.0,2012-11-05,Basic,Married,0,0,26997.0,Tier 3,0,0,0,0,0,0,0,0,133,78,23,49,7,144,434,7,2,2,5,4,9,89
5267,1970.0,2013-03-14,Graduation,Divorced,1,0,33986.0,Tier 3,0,0,0,0,0,0,0,0,2,18,2,1,16,5,44,7,1,0,3,1,4,43
339,1972.0,2012-11-23,PhD,Married,0,1,57091.0,Tier 2,0,0,0,1,0,1,2,0,6,24,0,0,462,4,496,7,2,2,5,9,9,82
2516,1969.0,2013-06-08,2n Cycle,Married,1,1,46831.0,Tier 2,0,0,0,0,0,0,0,0,6,10,2,4,22,34,78,4,2,2,2,1,6,84
9010,1972.0,2013-02-10,Master,Married,0,0,83151.0,Tier 1,1,0,1,0,1,1,4,0,137,842,147,42,968,210,2346,2,1,7,10,5,18,80
378,1971.0,2012-12-30,Graduation,Married,0,0,52531.0,Tier 2,0,0,0,0,0,0,0,0,51,151,112,72,283,125,794,6,2,2,10,7,14,68
4808,1956.0,2013-09-05,Graduation,Married,0,0,15759.0,Tier 3,0,0,0,0,0,0,0,0,6,5,2,0,1,3,17,7,1,0,2,1,3,12
5068,1971.0,2013-07-31,Graduation,Single,1,0,22804.0,Tier 3,0,0,0,0,0,0,0,0,2,7,1,1,14,1,26,9,1,0,2,2,3,75
7628,1973.0,2014-03-18,2n Cycle,Married,1,0,43050.0,Tier 2,0,0,0,0,0,0,0,0,6,24,5,3,30,8,76,5,2,0,4,2,6,10
7128,1977.0,2013-12-07,PhD,Single,1,1,42997.0,Tier 2,0,0,0,0,0,0,0,0,0,5,0,1,4,5,15,7,1,0,2,1,3,91
2811,1963.0,2014-04-12,PhD,Single,1,1,48918.0,Tier 2,0,0,0,0,0,0,0,0,0,9,0,0,52,1,62,4,2,0,4,1,6,21
3551,1954.0,2014-03-29,Master,Together,0,1,60033.0,Tier 1,0,0,0,0,0,0,0,0,19,57,1,11,62,48,198,2,2,1,5,2,8,28
1663,1978.0,2013-10-25,PhD,Together,1,0,34043.0,Tier 3,0,0,0,0,0,0,0,0,3,14,2,0,20,10,49,9,1,0,2,2,3,97
5543,1966.0,2013-06-24,Graduation,Together,0,1,57811.0,Tier 2,0,0,0,1,0,0,1,0,37,114,7,21,545,78,802,5,5,2,11,7,18,49
1577,1946.0,2014-02-19,Graduation,Married,0,0,78569.0,Tier 1,0,0,0,0,1,1,2,0,207,622,79,175,558,95,1736,1,1,6,4,4,11,14
10641,1978.0,2012-12-27,Graduation,Single,1,1,7500.0,Tier 3,0,0,0,0,0,0,0,0,13,4,5,4,6,25,57,6,4,1,3,2,8,5
5336,1971.0,2013-06-04,Master,Together,1,0,157733.0,Tier 1,0,0,0,0,0,0,0,0,2,9,1,0,39,8,59,1,0,0,1,1,1,37
6024,1953.0,2013-03-04,Graduation,Together,0,0,94384.0,Tier 1,1,0,0,1,1,1,4,0,160,790,24,45,1111,172,2302,2,0,8,5,5,13,62
1878,1985.0,2014-02-18,2n Cycle,Married,0,0,23148.0,Tier 3,0,0,0,0,0,0,0,0,6,8,6,3,4,10,37,7,1,0,3,2,4,83
3099,1970.0,2013-02-25,Graduation,Divorced,1,1,44267.0,Tier 2,0,0,0,0,0,0,0,0,3,65,5,5,183,49,310,9,5,2,4,5,11,48
6055,1979.0,2012-11-01,Graduation,Married,0,0,71626.0,Tier 1,0,0,0,1,0,0,1,0,94,376,72,145,546,72,1305,3,1,5,8,5,14,94
5841,1966.0,2013-06-28,Graduation,Together,0,1,60894.0,Tier 1,0,0,0,0,0,0,0,0,10,155,7,0,606,54,832,7,5,3,8,10,16,61
3972,1976.0,2013-04-03,Graduation,Together,1,1,50200.0,Tier 2,0,0,0,0,0,0,0,0,8,51,6,6,266,64,401,8,6,1,5,7,12,70
4394,1965.0,2014-05-23,PhD,Married,0,0,81051.0,Tier 1,0,0,0,1,1,0,2,0,38,249,29,29,1142,14,1501,2,1,5,12,5,18,43
5758,1982.0,2014-01-14,Graduation,Married,0,0,65169.0,Tier 1,1,1,1,0,1,1,5,0,0,69,0,0,1074,46,1189,6,1,4,13,10,18,23
6658,1972.0,2013-07-22,Graduation,Together,0,1,59868.0,Tier 2,0,0,0,0,0,0,0,0,54,154,51,10,771,154,1194,6,7,2,12,11,21,37
4603,1960.0,2014-01-31,PhD,Married,0,1,65695.0,Tier 1,0,0,0,0,0,0,0,0,0,189,32,58,371,6,656,4,2,4,10,5,16,50
8427,1956.0,2012-11-23,Master,Single,0,0,64857.0,Tier 1,0,0,0,0,0,0,0,0,210,717,14,0,556,43,1540,4,1,5,10,7,16,78
10260,1965.0,2013-08-26,Master,Together,0,1,45143.0,Tier 2,0,0,0,0,0,0,0,0,11,74,5,5,202,14,311,7,3,1,5,6,9,74
7143,1955.0,2013-11-06,2n Cycle,Together,0,1,74805.0,Tier 1,0,0,0,0,0,0,0,0,41,209,162,162,209,37,820,2,5,7,10,4,22,14
8789,1989.0,2014-01-11,2n Cycle,Married,1,0,59060.0,Tier 2,0,0,0,0,0,0,0,0,36,111,40,40,35,12,274,4,3,1,7,3,11,77
6197,1962.0,2013-04-20,PhD,Single,1,1,27238.0,Tier 3,0,0,0,0,0,0,0,0,0,17,0,0,37,3,57,9,3,0,3,3,6,39
4554,1965.0,2013-10-01,Graduation,Together,0,1,47009.0,Tier 2,0,0,0,0,0,0,0,0,59,73,45,10,171,90,448,4,4,2,8,3,14,89
4937,1973.0,2014-06-10,2n Cycle,Married,1,1,46094.0,Tier 2,0,0,0,0,0,0,0,0,3,20,2,2,12,5,44,7,1,0,3,1,4,62
1920,1972.0,2013-07-29,Graduation,Married,1,1,40321.0,Tier 2,0,0,0,0,0,0,0,0,6,21,4,0,44,27,102,7,2,0,3,3,5,59
8749,1984.0,2014-02-01,Graduation,Together,1,0,37235.0,Tier 3,0,0,0,0,0,0,0,0,4,9,2,6,20,20,61,4,1,1,2,1,4,68
1650,1960.0,2013-04-22,Master,Married,0,0,81843.0,Tier 1,0,0,0,0,0,0,0,0,34,537,86,69,779,138,1643,3,1,9,12,5,22,13
10377,1958.0,2013-06-06,Master,Together,0,1,46692.0,Tier 2,0,0,0,0,0,0,0,0,24,97,6,12,170,88,397,6,3,1,5,6,9,37
9206,1968.0,2014-01-07,Graduation,Together,0,1,77382.0,Tier 1,0,0,0,0,1,0,1,0,112,231,48,105,491,134,1121,1,2,7,12,5,21,36
10971,1977.0,2012-09-03,Graduation,Single,2,0,37774.0,Tier 3,0,0,1,0,0,1,2,1,7,107,8,2,173,176,473,9,4,2,3,7,9,28
6398,1974.0,2014-03-29,Basic,Married,1,0,18393.0,Tier 3,0,0,0,0,0,0,0,0,16,13,10,0,7,4,50,8,2,0,3,3,5,2
9212,1962.0,2013-02-14,Master,Married,0,1,72828.0,Tier 1,0,0,0,0,0,0,0,0,19,235,0,14,1205,205,1678,7,6,3,13,6,22,17
7937,1982.0,2014-04-18,Graduation,Married,0,0,24711.0,Tier 3,0,0,0,0,0,0,0,0,6,25,7,3,10,7,58,7,1,0,3,3,4,86
839,1975.0,2013-09-25,PhD,Married,1,0,45503.0,Tier 2,0,0,0,0,0,0,0,0,6,44,4,1,97,18,170,5,1,1,4,3,6,54
4246,1982.0,2013-12-12,Master,Single,0,0,6560.0,Tier 3,0,0,0,0,0,0,0,0,4,26,11,3,67,262,373,17,0,0,1,1,1,2
158,1945.0,2013-11-17,PhD,Together,0,0,71604.0,Tier 1,0,0,1,0,0,1,2,0,98,528,53,75,345,97,1196,4,1,3,5,8,9,3
4832,1979.0,2014-03-07,Graduation,Married,1,0,27244.0,Tier 3,0,0,0,0,0,0,0,0,3,17,5,24,6,46,101,7,2,2,2,2,6,84
5621,1969.0,2012-12-12,Graduation,Married,1,1,48752.0,Tier 2,0,0,0,0,0,1,1,0,71,100,57,15,73,0,316,9,5,1,5,6,11,8
1945,1962.0,2013-09-18,Graduation,Married,0,1,71434.0,Tier 1,1,0,0,1,0,0,2,0,172,217,36,96,711,168,1400,4,3,4,7,7,14,4
5147,1948.0,2013-07-29,Graduation,Single,0,0,90842.0,Tier 1,0,0,0,0,0,0,0,0,182,118,70,187,774,93,1424,1,1,9,13,4,23,57
2535,1978.0,2012-08-18,Master,Married,1,0,88097.0,Tier 1,1,0,0,1,1,1,4,0,0,480,0,126,163,75,844,9,1,5,8,6,14,24
11039,1975.0,2013-09-17,Graduation,Married,0,1,51948.0,Tier 2,0,0,0,0,0,0,0,0,71,54,33,30,82,41,311,5,2,2,4,5,8,51
9495,1982.0,2013-05-08,Graduation,Together,0,0,71853.0,Tier 1,0,0,0,0,0,0,0,0,141,413,108,97,358,32,1149,1,1,8,6,2,15,29
9635,1983.0,2014-04-20,Master,Married,0,0,35876.0,Tier 3,0,0,0,0,0,0,0,0,4,40,2,3,66,14,129,6,1,1,3,3,5,13
2173,1952.0,2013-10-16,Graduation,Divorced,0,1,40049.0,Tier 2,0,0,0,0,0,0,0,0,0,7,6,3,13,3,32,6,1,0,3,1,4,23
942,1982.0,2012-08-08,Graduation,Single,1,0,39660.0,Tier 3,0,0,0,0,0,1,1,0,20,78,13,13,139,36,299,9,3,1,3,7,7,36
9386,1962.0,2014-05-29,Graduation,Together,0,1,50127.0,Tier 2,0,0,0,1,0,0,1,0,4,21,0,6,274,15,320,6,1,1,6,5,8,88
5510,1977.0,2012-11-21,Master,Married,0,1,43263.0,Tier 2,0,0,0,0,0,0,0,0,0,61,6,10,262,102,441,5,3,2,6,5,11,2
873,1949.0,2012-10-01,Master,Married,1,1,62845.0,Tier 1,0,0,0,1,0,1,2,0,0,45,0,0,1099,34,1178,8,11,4,10,3,25,3
2253,1990.0,2013-02-16,Graduation,Married,0,0,18929.0,Tier 3,0,0,0,0,0,0,0,0,23,8,0,4,32,18,85,6,1,0,4,1,5,15
5181,1982.0,2013-03-20,Basic,Single,1,0,24367.0,Tier 3,0,0,0,0,0,0,0,0,0,2,4,11,2,5,24,9,1,0,2,1,3,58
979,1975.0,2013-02-20,Graduation,Single,1,0,33249.0,Tier 3,0,0,0,0,0,0,0,0,19,21,10,14,6,42,112,6,2,1,3,2,6,11
10390,1959.0,2013-02-10,2n Cycle,Married,0,1,26887.0,Tier 3,0,0,0,0,0,0,0,0,3,4,7,4,6,6,30,6,1,0,3,1,4,27
4698,1983.0,2013-06-20,PhD,Married,0,0,50150.0,Tier 2,0,0,0,0,0,0,0,0,65,92,46,61,135,11,410,5,2,2,7,5,11,32
7793,1976.0,2013-08-31,Graduation,Together,0,1,62061.0,Tier 1,0,0,0,1,0,0,1,0,0,84,7,30,641,38,800,6,3,4,7,10,14,12
1745,1962.0,2013-05-03,PhD,Divorced,0,0,85696.0,Tier 1,0,0,0,0,0,1,1,0,116,395,76,0,714,12,1313,1,1,6,9,4,16,88
10590,1956.0,2013-03-30,PhD,Together,0,0,76542.0,Tier 1,0,0,0,0,0,0,0,0,0,573,73,29,794,14,1483,2,1,8,10,4,19,91
5080,1993.0,2013-10-21,Graduation,Single,0,0,70515.0,Tier 1,0,0,0,0,0,1,1,0,182,452,0,64,420,140,1258,2,1,6,4,6,11,12
8369,1987.0,2012-11-08,Graduation,Together,1,0,18227.0,Tier 3,0,0,0,0,0,0,0,0,4,7,2,3,1,11,28,8,1,1,2,0,4,21
5232,1965.0,2014-01-27,Graduation,Married,0,1,69139.0,Tier 1,0,0,0,0,0,0,0,0,33,75,12,15,86,6,227,4,1,1,5,4,7,23
2407,1982.0,2012-11-09,Graduation,Married,0,0,69109.0,Tier 1,0,0,0,0,1,1,2,0,124,459,25,29,823,95,1555,4,1,6,7,6,14,10
3834,1962.0,2013-03-17,Graduation,Single,0,1,69627.0,Tier 1,0,0,0,0,0,0,0,0,171,215,161,30,231,53,861,5,2,2,11,8,15,35
7912,1978.0,2013-04-22,Graduation,Married,1,0,38136.0,Tier 3,0,0,1,0,0,0,1,0,0,27,15,20,8,33,103,8,2,1,2,3,5,69
7712,1946.0,2014-04-28,PhD,Single,0,0,62159.0,Tier 1,0,0,0,0,0,0,0,0,77,259,17,70,182,29,634,4,1,2,10,6,13,68
1065,1963.0,2013-12-29,Graduation,Single,0,0,80695.0,Tier 1,0,0,0,0,0,0,0,0,193,984,129,37,557,18,1918,2,1,8,5,5,14,85
